date,zone,geo_risk_index,top_drivers,geo_risk_raw,geo_risk_norm,n_events,n_unique_event_ids,total_news_volume,geo_risk_ewm_7,geo_risk_ewm_14,geo_risk_ewm_30,geo_risk_roll_14,geo_risk_roll_30
2021-01-09 00:00:00+00:00,JPY,90.4179055956336,"[""conflict|other|""]",3.998908397825434,0.057955194171383104,4.0,4.0,69,87.55445543907109,90.4179055956336,93.6193449256621,0.942860912841147,0.942860912841147
2021-01-09 00:00:00+00:00,USD,106.08483970160445,"[""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""conflict|threat|""]",41.76322375747841,0.6052641124272233,28.0,16.0,69,105.84825142678967,106.08483970160445,104.40480324693375,5.097641500879868,5.097641500879868
2021-01-10 00:00:00+00:00,CHF,117.79488539233972,"[""terrorism|act|""]",3.050700994580984,0.044863249920308594,1.0,1.0,68,109.82536481741968,117.79488539233972,115.69339705950176,0.9673821950057078,0.9673821950057078
2021-01-10 00:00:00+00:00,EUR,107.16245832885849,"[""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""conflict|act|"", ""sanctions|act|""]",33.8913620296563,0.49840238278906324,22.0,11.0,68,108.00634124154061,107.16245832885849,104.81361966739702,4.787585462887918,4.787585462887918
2021-01-10 00:00:00+00:00,GBP,92.67880697371865,"[""conflict|other|"", ""conflict|act|"", ""military|act|"", ""terrorism|other|""]",15.619038813943042,0.22969174726386826,11.0,7.0,68,90.10170950997039,92.67880697371865,95.80730966950605,2.022999849292788,2.022999849292788
2021-01-10 00:00:00+00:00,JPY,84.04743657117108,"[""conflict|other|""]",3.0375609225220974,0.04467001356650143,3.0,3.0,68,76.32568855734446,84.04743657117108,90.33031544092033,0.9875309264076485,0.9875309264076485
2021-01-10 00:00:00+00:00,USD,107.87567893658363,"[""conflict|other|"", ""military|act|"", ""conflict|act|"", ""terrorism|act|"", ""sanctions|act|""]",46.032252785905726,0.6769448939103784,31.0,13.0,68,109.26522206107933,107.87567893658363,105.37972780932179,5.774586394790246,5.774586394790246
2021-01-11 00:00:00+00:00,CHF,120.94412245949562,"[""conflict|other|"", ""military|act|"", ""terrorism|act|""]",13.179317278505767,0.07241383120058113,9.0,6.0,182,117.722564462067,120.94412245949562,117.35280133927643,1.0397960262062889,1.0397960262062889
2021-01-11 00:00:00+00:00,EUR,112.38716812908802,"[""conflict|other|"", ""terrorism|act|"", ""sanctions|act|"", ""military|act|"", ""conflict|act|""]",107.32050458886079,0.5896731021365977,66.0,30.0,182,117.59170138880044,112.38716812908802,107.49324303276367,5.377258565024516,5.377258565024516
2021-01-11 00:00:00+00:00,GBP,89.95602571663724,"[""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""sanctions|act|"", ""military|other|""]",29.88619851622614,0.1642098819572865,20.0,12.0,182,85.64076901887981,89.95602571663724,94.2879959840933,2.1872097312500745,2.1872097312500745
2021-01-11 00:00:00+00:00,JPY,80.3871736493757,"[""conflict|other|"", ""terrorism|act|"", ""sanctions|act|"", ""military|act|""]",17.402437426811083,0.09561778805940156,13.0,6.0,182,71.39313258243477,80.3871736493757,88.15387345490649,1.08314871446705,1.08314871446705
2021-01-11 00:00:00+00:00,USD,112.80354949044246,"[""conflict|other|"", ""terrorism|act|"", ""sanctions|act|"", ""military|act|"", ""conflict|act|""]",119.673356567804,0.6575459152077143,74.0,35.0,182,118.15759356844073,112.80354949044246,107.9252104081091,6.43213230999796,6.43213230999796
2021-01-12 00:00:00+00:00,CHF,128.20873462200507,"[""conflict|other|"", ""conflict|threat|"", ""terrorism|act|"", ""military|act|""]",22.762851089769974,0.0910514043590799,18.0,9.0,250,132.14910176612935,128.20873462200507,121.09963439340805,1.1308474305653688,1.1308474305653688
2021-01-12 00:00:00+00:00,EUR,109.73941063842878,"[""conflict|other|"", ""military|act|"", ""conflict|act|"", ""conflict|threat|"", ""terrorism|act|""]",94.6221659445099,0.37848866377803964,77.0,22.0,250,111.32602277888624,109.73941063842878,106.5278071564011,5.755747228802556,5.755747228802556
2021-01-12 00:00:00+00:00,GBP,87.98106677620538,"[""conflict|other|"", ""military|act|"", ""conflict|threat|"", ""terrorism|act|""]",42.303735008663494,0.16921494003465398,31.0,13.0,250,83.01653518000941,87.98106677620538,93.05288873759686,2.3564246712847283,2.3564246712847283
2021-01-12 00:00:00+00:00,JPY,77.72923306357711,"[""conflict|other|"", ""conflict|threat|"", ""terrorism|act|"", ""military|act|""]",25.17023977858829,0.10068095911435315,21.0,10.0,250,68.65800425079766,77.72923306357711,86.36669576464712,1.1838296735814031,1.1838296735814031
2021-01-12 00:00:00+00:00,USD,113.45337850285958,"[""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""conflict|act|"", ""sanctions|act|""]",135.52631745767198,0.542105269830688,103.0,31.0,250,118.03751194722324,113.45337850285958,108.55437535491308,6.974237579828648,6.974237579828648
2021-01-13 00:00:00+00:00,CHF,145.80241340692845,"[""conflict|other|"", ""conflict|threat|"", ""conflict|act|"", ""sanctions|act|"", ""military|act|""]",43.44783223145641,0.13836889245686754,33.0,15.0,314,164.1521577018296,145.80241340692845,130.0713564008611,1.2692163230222362,1.2692163230222362
2021-01-13 00:00:00+00:00,EUR,109.77738404663853,"[""conflict|other|"", ""terrorism|act|"", ""conflict|threat|"", ""military|act|"", ""conflict|act|""]",140.97037854521594,0.4489502501439998,100.0,37.0,314,111.00056988416515,109.77738404663853,106.75338161082696,6.204697478946556,6.204697478946556
2021-01-13 00:00:00+00:00,GBP,86.26053260003961,"[""conflict|other|"", ""conflict|threat|"", ""military|act|"", ""terrorism|act|"", ""conflict|act|""]",52.653646528951356,0.1676867723851954,36.0,15.0,314,81.03166649874758,86.26053260003961,91.89315788065268,2.524111443669924,2.524111443669924
2021-01-13 00:00:00+00:00,JPY,75.40650199451143,"[""conflict|threat|"", ""conflict|other|"", ""sanctions|act|"", ""military|act|""]",31.129644001852718,0.09913899363647362,23.0,10.0,314,66.57069069949436,75.40650199451143,84.6855379763205,1.2829686672178768,1.2829686672178768
2021-01-13 00:00:00+00:00,USD,114.35354237278153,"[""conflict|other|"", ""terrorism|act|"", ""military|act|"", ""conflict|threat|"", ""conflict|act|""]",174.88463171548733,0.556957425845501,122.0,40.0,314,118.57928584223596,114.35354237278153,109.30600323700091,7.5311950056741495,7.5311950056741495
2021-01-14 00:00:00+00:00,CHF,150.61019899771526,"[""conflict|other|"", ""conflict|act|"", ""conflict|threat|"", ""military|act|""]",25.4508250527794,0.1018033002111176,19.0,7.0,250,168.57931961082954,150.61019899771526,133.4126111709881,1.3710196232333538,1.3710196232333538
2021-01-14 00:00:00+00:00,EUR,108.89895251876843,"[""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""conflict|threat|"", ""conflict|act|""]",105.61096505020163,0.4224438602008065,74.0,28.0,250,109.04771431002703,108.89895251876843,106.52343102868412,6.627141339147363,6.627141339147363
2021-01-14 00:00:00+00:00,GBP,87.82861668279418,"[""conflict|other|"", ""terrorism|act|"", ""military|act|"", ""conflict|threat|"", ""military|other|""]",54.286020846531024,0.2171440833861241,43.0,16.0,250,85.27904067923538,87.82861668279418,92.28851306388147,2.741255527056048,2.741255527056048
2021-01-14 00:00:00+00:00,JPY,74.98056485449197,"[""conflict|other|"", ""conflict|threat|"", ""military|act|"", ""military|other|""]",29.29035279630101,0.11716141118520404,26.0,6.0,250,67.98101138571212,74.98056485449197,83.8807918774847,1.4001300784030808,1.4001300784030808
2021-01-14 00:00:00+00:00,USD,113.24270938758352,"[""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""conflict|threat|"", ""conflict|act|""]",123.62479179700254,0.4944991671880102,88.0,28.0,250,115.44003812762605,113.24270938758352,109.09415109163288,8.02569417286216,8.02569417286216
2021-01-15 00:00:00+00:00,CHF,146.42409713184395,"[""conflict|other|"", ""military|act|"", ""conflict|threat|""]",15.897988890139384,0.06852581418163528,12.0,5.0,232,156.23809845904222,146.42409713184395,132.49659980535534,1.4064448997659529,1.4395454374149892
2021-01-15 00:00:00+00:00,EUR,112.19392384519749,"[""military|act|"", ""conflict|other|"", ""sanctions|act|"", ""conflict|threat|"", ""terrorism|act|""]",127.03395502499072,0.5475601509697876,78.0,22.0,232,115.18859509926688,112.19392384519749,108.27103144405845,6.80296626850826,7.17470149011715
2021-01-15 00:00:00+00:00,GBP,90.17725984194463,"[""military|act|"", ""conflict|other|"", ""terrorism|act|"", ""conflict|threat|"", ""sanctions|act|""]",54.1569053270109,0.2334349367543573,30.0,13.0,232,90.32014060353218,90.17725984194463,93.13721805178736,2.7367922516569245,2.974690463810405
2021-01-15 00:00:00+00:00,JPY,74.85510239571725,"[""military|act|"", ""conflict|other|"", ""conflict|threat|"", ""military|threat|""]",27.615473264348694,0.11903221234633057,18.0,8.0,232,69.49565764270449,74.85510239571725,83.24587604111031,1.3217255442861542,1.5191622907494113
2021-01-15 00:00:00+00:00,USD,117.02985130558588,"[""military|act|"", ""conflict|other|"", ""sanctions|act|"", ""conflict|threat|"", ""terrorism|act|""]",153.57417172705988,0.6619576367545684,94.0,27.0,232,121.99159703886986,117.02985130558588,111.19428803879212,8.283895688989269,8.687651809616728
2021-01-16 00:00:00+00:00,CHF,163.91815166952563,"[""conflict|act|"", ""conflict|other|"", ""military|act|""]",11.401886708531528,0.1605899536412891,7.0,6.0,71,186.5859503853958,163.91815166952563,141.86001311884576,1.4015715930969361,1.6001353910562783
2021-01-16 00:00:00+00:00,EUR,111.37018222548886,"[""conflict|other|"", ""conflict|act|"", ""sanctions|act|"", ""military|act|"", ""conflict|threat|""]",31.187303377899806,0.4392577940549268,22.0,13.0,71,112.89541174879587,111.37018222548886,108.12553662169228,6.801011552814157,7.6139592841720765
2021-01-16 00:00:00+00:00,GBP,94.02525384079688,"[""conflict|other|"", ""conflict|act|"", ""terrorism|act|"", ""military|act|"", ""sanctions|act|""]",18.743979576914573,0.26399971235090947,11.0,8.0,71,97.49940916098323,94.02525384079688,94.80818558608085,2.8122862759664287,3.238690176161315
2021-01-16 00:00:00+00:00,JPY,72.4178507273922,"[""conflict|other|"", ""sanctions|act|""]",6.402896709903143,0.09018164380145272,5.0,5.0,71,66.26567195284824,72.4178507273922,81.52522048254058,1.3393882050980006,1.6093439345508642
2021-01-16 00:00:00+00:00,USD,116.90626226899778,"[""conflict|other|"", ""sanctions|act|"", ""conflict|act|"", ""military|act|"", ""conflict|threat|""]",39.049595895323435,0.5499943083848371,26.0,15.0,71,120.51943116194617,116.90626226899778,111.51097484475231,8.259768596051186,9.237646118001564
2021-01-17 00:00:00+00:00,CHF,147.7187716675089,"[""conflict|other|""]",1.9735563384927808,0.025967846559115538,2.0,2.0,76,150.54516320264688,147.7187716675089,135.44470915339767,1.3505432421650017,1.6261032376153939
2021-01-17 00:00:00+00:00,EUR,115.0422276786336,"[""sanctions|act|"", ""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""military|other|""]",43.82814929797954,0.576686174973415,25.0,9.0,76,119.3991895926155,115.0422276786336,110.11166478313629,6.926447560209123,8.190645459145491
2021-01-17 00:00:00+00:00,GBP,97.40065237408278,"[""sanctions|act|"", ""conflict|other|""]",20.24069129228592,0.26632488542481475,13.0,5.0,76,102.95974258084772,97.40065237408278,96.39093121539443,2.8931859968691733,3.5050150615861293
2021-01-17 00:00:00+00:00,JPY,70.72401045612519,"[""conflict|other|""]",7.131001255884765,0.0938289638932206,7.0,3.0,76,64.62776613785857,70.72401045612519,80.11804810901471,1.3672568229777196,1.7031728984440848
2021-01-17 00:00:00+00:00,USD,118.99008652461876,"[""sanctions|act|"", ""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""military|other|""]",47.96736758019484,0.6311495734236163,29.0,9.0,76,123.52330941799839,118.99008652461876,112.86735996355249,8.242071775499852,9.86879569142518
2021-01-18 00:00:00+00:00,CHF,161.5024279682124,"[""military|act|"", ""conflict|other|"", ""terrorism|act|"", ""sanctions|act|"", ""conflict|threat|""]",36.342673979213,0.15079947709217012,21.0,12.0,241,175.6829208826815,161.5024279682124,142.9060952675517,1.3951965963200201,1.776902714707564
2021-01-18 00:00:00+00:00,EUR,115.67441606892753,"[""sanctions|act|"", ""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""conflict|threat|""]",121.37365582102677,0.5036251278880779,76.0,19.0,241,119.49530234592116,115.67441606892753,110.73566322331061,6.936988414664666,8.69427058703357
2021-01-18 00:00:00+00:00,GBP,99.71540052472442,"[""sanctions|act|"", ""conflict|other|"", ""conflict|threat|"", ""military|act|"", ""terrorism|act|""]",62.11273325873539,0.25772918364620495,35.0,14.0,241,105.91012281160954,99.71540052472442,97.57611394368479,2.799813195936387,3.7627442452323345
2021-01-18 00:00:00+00:00,JPY,70.37592098833758,"[""conflict|other|"", ""terrorism|act|"", ""conflict|threat|"", ""sanctions|act|""]",25.452767752064393,0.10561314419943732,19.0,8.0,241,65.49915946532346,70.37592098833758,79.34355077602784,1.3985185501901607,1.808786042643522
2021-01-18 00:00:00+00:00,USD,119.16418423558476,"[""conflict|other|"", ""sanctions|act|"", ""military|act|"", ""terrorism|act|"", ""conflict|threat|""]",139.53322748044505,0.5789760476367014,90.0,22.0,241,122.71643690271472,119.16418423558476,113.34661540828225,8.247723571717133,10.447771739061883
2021-01-19 00:00:00+00:00,CHF,158.59111983977013,"[""conflict|threat|"", ""conflict|other|"", ""military|other|""]",19.455687792393146,0.08803478639091922,15.0,9.0,221,166.67909491323493,158.59111983977013,142.69716118609003,1.370145165671562,1.8649375010984832
2021-01-19 00:00:00+00:00,EUR,115.92735886519387,"[""conflict|other|"", ""sanctions|act|"", ""terrorism|act|"", ""conflict|threat|"", ""military|act|""]",109.95426884303684,0.4975306282490355,73.0,29.0,221,119.01434851967213,115.92735886519387,111.17668411476961,6.923399350671393,9.191801215282606
2021-01-19 00:00:00+00:00,GBP,100.4909851862656,"[""conflict|other|"", ""conflict|threat|"", ""sanctions|act|"", ""terrorism|act|"", ""military|act|""]",52.63113125183154,0.23814991516665857,32.0,18.0,221,105.81566348027799,100.4909851862656,98.08941533352986,2.8544339814140662,4.000894160398993
2021-01-19 00:00:00+00:00,JPY,70.61559736582227,"[""conflict|threat|"", ""conflict|other|"", ""terrorism|act|"", ""military|act|"", ""military|other|""]",24.47324215499684,0.11073865228505357,17.0,11.0,221,67.16774305386078,70.61559736582227,78.88096645625009,1.4370680592919394,1.9195246949285756
2021-01-19 00:00:00+00:00,USD,119.03713213535366,"[""conflict|other|"", ""sanctions|act|"", ""terrorism|act|"", ""military|act|"", ""conflict|threat|""]",126.57317894327804,0.572729316485421,84.0,32.0,221,121.59015104799892,119.03713213535366,113.66046560670608,8.247720561801945,11.020501055547303
2021-01-20 00:00:00+00:00,CHF,169.27054903222472,"[""conflict|other|"", ""terrorism|act|"", ""conflict|act|"", ""sanctions|act|"", ""military|act|""]",97.08193369643762,0.1524049194606556,86.0,11.0,637,184.6810308807211,169.27054903222472,148.89004361170873,1.4716964784818687,2.017342420559139
2021-01-20 00:00:00+00:00,EUR,116.02344452215375,"[""sanctions|act|"", ""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""conflict|threat|""]",316.2491720914247,0.4964665181968991,205.0,25.0,637,118.42276171285235,116.02344452215375,111.52967231977759,6.875261152960692,9.688267733479504
2021-01-20 00:00:00+00:00,GBP,99.01614392130105,"[""conflict|other|"", ""sanctions|act|"", ""conflict|threat|"", ""terrorism|act|"", ""military|act|""]",128.78735186228295,0.20217794640860745,108.0,16.0,637,101.71916653496638,99.01614392130105,97.5307224538848,2.8370206460767506,4.203072106807601
2021-01-20 00:00:00+00:00,JPY,64.77668856211228,"[""conflict|other|"", ""conflict|threat|"", ""terrorism|act|"", ""military|act|""]",25.977687595973254,0.04078129920874922,20.0,5.0,637,57.081752624894925,64.77668856211228,75.52243838410476,1.2864630837495736,1.9603059941373249
2021-01-20 00:00:00+00:00,USD,117.80508275044924,"[""sanctions|act|"", ""conflict|other|"", ""military|act|"", ""terrorism|act|"", ""conflict|threat|""]",340.8825997217081,0.535137519186355,218.0,28.0,637,118.6418037231418,117.80508275044924,113.41119439005217,8.15066782641295,11.555638574733658
