timestamp_utc,open,high,low,close,volume,pair,timeframe,source,ingested_at_utc
2025-04-21 21:00:00+00:00,1.33751,1.33823,1.33698,1.33782,2609,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-21 22:00:00+00:00,1.33781,1.33834,1.33723,1.33741,2378,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-21 23:00:00+00:00,1.33749,1.33803,1.33731,1.33738,1227,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 00:00:00+00:00,1.3365,1.33781,1.3364500000000001,1.33742,869,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 01:00:00+00:00,1.33776,1.3384,1.33714,1.33806,1233,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 02:00:00+00:00,1.33813,1.3384,1.33721,1.3378700000000001,2280,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 03:00:00+00:00,1.33788,1.33796,1.33609,1.33697,3849,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 04:00:00+00:00,1.33697,1.33796,1.33697,1.33746,3362,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 05:00:00+00:00,1.33746,1.33956,1.33744,1.33955,2429,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 06:00:00+00:00,1.33955,1.3409200000000001,1.33945,1.34036,2884,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 07:00:00+00:00,1.34036,1.34091,1.34003,1.34015,2270,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 08:00:00+00:00,1.34015,1.34226,1.33925,1.34166,3995,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 09:00:00+00:00,1.34168,1.34188,1.3385500000000001,1.33894,6371,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 10:00:00+00:00,1.33894,1.33998,1.33703,1.33766,5119,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 11:00:00+00:00,1.33765,1.33872,1.33679,1.33864,4722,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 12:00:00+00:00,1.33864,1.33895,1.33616,1.33682,4362,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 13:00:00+00:00,1.33677,1.33761,1.33622,1.33661,4366,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 14:00:00+00:00,1.33661,1.33835,1.33636,1.33766,3930,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 15:00:00+00:00,1.33766,1.33812,1.33549,1.33707,5152,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 16:00:00+00:00,1.33712,1.33774,1.3357299999999999,1.33746,5368,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 17:00:00+00:00,1.33744,1.33895,1.33692,1.3379699999999999,5064,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 18:00:00+00:00,1.338,1.33836,1.33711,1.3373,4438,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 19:00:00+00:00,1.3373300000000001,1.3376299999999999,1.33422,1.3345500000000001,4807,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 20:00:00+00:00,1.33454,1.33535,1.33388,1.33443,4664,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 21:00:00+00:00,1.33442,1.33449,1.3331,1.33357,3001,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 22:00:00+00:00,1.33357,1.33403,1.33291,1.33307,2704,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-22 23:00:00+00:00,1.33314,1.33385,1.33251,1.3327200000000001,1042,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 00:00:00+00:00,1.33219,1.33324,1.32868,1.32887,564,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 01:00:00+00:00,1.32889,1.32917,1.32331,1.3254000000000001,4883,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 02:00:00+00:00,1.32551,1.32834,1.32519,1.32713,4338,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 03:00:00+00:00,1.32712,1.33052,1.327,1.33045,4995,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 04:00:00+00:00,1.33045,1.33165,1.3296299999999999,1.33105,4323,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 05:00:00+00:00,1.33104,1.33114,1.3296000000000001,1.33078,3389,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 06:00:00+00:00,1.33078,1.33095,1.32862,1.32919,2891,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 07:00:00+00:00,1.32916,1.33052,1.3287200000000001,1.33044,2325,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 08:00:00+00:00,1.33045,1.33159,1.32948,1.32983,3459,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 09:00:00+00:00,1.32978,1.3324099999999999,1.32956,1.33201,5470,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 10:00:00+00:00,1.33202,1.33273,1.33012,1.33049,5505,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 11:00:00+00:00,1.33056,1.33223,1.3281100000000001,1.33189,4831,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 12:00:00+00:00,1.33189,1.33378,1.33173,1.33216,4740,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 13:00:00+00:00,1.33215,1.33224,1.32944,1.33004,4439,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 14:00:00+00:00,1.33003,1.33096,1.32898,1.32984,4019,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 15:00:00+00:00,1.32979,1.3308,1.32925,1.3303,4395,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 16:00:00+00:00,1.33029,1.33186,1.32826,1.32835,6507,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 17:00:00+00:00,1.32834,1.32985,1.32695,1.32732,7876,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 18:00:00+00:00,1.32733,1.32827,1.3253599999999999,1.3254299999999999,6842,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 19:00:00+00:00,1.3254299999999999,1.3266499999999999,1.32493,1.3259699999999999,5476,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 20:00:00+00:00,1.32596,1.32763,1.32574,1.32713,4282,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 21:00:00+00:00,1.32713,1.32714,1.32574,1.32647,4522,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 22:00:00+00:00,1.32647,1.32698,1.3259400000000001,1.3265,3741,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-23 23:00:00+00:00,1.32648,1.32661,1.3247200000000001,1.32484,1540,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 00:00:00+00:00,1.3254299999999999,1.32583,1.32439,1.32525,392,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 01:00:00+00:00,1.32548,1.32724,1.32518,1.32666,2574,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 02:00:00+00:00,1.32661,1.32724,1.32625,1.32639,2145,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 03:00:00+00:00,1.32639,1.32783,1.32579,1.3277,2548,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 04:00:00+00:00,1.32769,1.32854,1.32748,1.32821,2843,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 05:00:00+00:00,1.3282,1.3284799999999999,1.3277700000000001,1.32834,2233,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 06:00:00+00:00,1.32835,1.32858,1.32667,1.32691,1879,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 07:00:00+00:00,1.32691,1.32722,1.32645,1.32691,1746,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 08:00:00+00:00,1.3269199999999999,1.32736,1.32638,1.3267,2829,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 09:00:00+00:00,1.3266499999999999,1.32799,1.32644,1.32735,4515,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 10:00:00+00:00,1.32736,1.32955,1.32732,1.32934,4527,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 11:00:00+00:00,1.32935,1.33087,1.3289900000000001,1.33005,4430,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 12:00:00+00:00,1.33006,1.33159,1.32972,1.33025,3454,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 13:00:00+00:00,1.33026,1.33198,1.3296700000000001,1.32992,3594,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 14:00:00+00:00,1.32992,1.33198,1.32989,1.33075,3526,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 15:00:00+00:00,1.33075,1.33106,1.3296700000000001,1.33005,4581,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 16:00:00+00:00,1.33011,1.33149,1.3299400000000001,1.33125,4351,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 17:00:00+00:00,1.33125,1.33315,1.33081,1.33134,5523,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 18:00:00+00:00,1.33135,1.33196,1.32895,1.33041,4903,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 19:00:00+00:00,1.33041,1.33283,1.33014,1.33276,3549,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 20:00:00+00:00,1.33276,1.33332,1.33163,1.33202,2797,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 21:00:00+00:00,1.33202,1.3326500000000001,1.3314300000000001,1.33254,2253,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 22:00:00+00:00,1.33255,1.33436,1.33234,1.3336299999999999,2434,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-24 23:00:00+00:00,1.33364,1.33483,1.33332,1.33371,1359,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 00:00:00+00:00,1.33382,1.33392,1.33224,1.33301,513,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 01:00:00+00:00,1.3329900000000001,1.33388,1.33291,1.33362,1377,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 02:00:00+00:00,1.3336299999999999,1.3336999999999999,1.33233,1.33264,1725,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 03:00:00+00:00,1.33264,1.33264,1.33052,1.3306200000000001,3030,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 04:00:00+00:00,1.3306200000000001,1.33131,1.3296999999999999,1.32983,2970,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 05:00:00+00:00,1.32984,1.33068,1.32983,1.33043,2217,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 06:00:00+00:00,1.33044,1.33169,1.32852,1.32861,3291,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 07:00:00+00:00,1.32861,1.32901,1.32786,1.32862,2600,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 08:00:00+00:00,1.32862,1.32915,1.32733,1.32774,3030,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 09:00:00+00:00,1.32773,1.33064,1.32734,1.33041,4712,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 10:00:00+00:00,1.33042,1.3313,1.32947,1.32972,5200,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 11:00:00+00:00,1.32972,1.33039,1.32892,1.33014,3550,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 12:00:00+00:00,1.33014,1.33087,1.32947,1.32985,3382,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 13:00:00+00:00,1.32985,1.33169,1.32864,1.33167,3186,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 14:00:00+00:00,1.33167,1.33167,1.33046,1.33057,2471,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 15:00:00+00:00,1.33059,1.33253,1.33059,1.33221,3635,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 16:00:00+00:00,1.33222,1.33264,1.32972,1.33044,4776,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 17:00:00+00:00,1.33056,1.3321100000000001,1.33048,1.33073,4978,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 18:00:00+00:00,1.33075,1.33289,1.32982,1.3328,4047,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 19:00:00+00:00,1.33281,1.33314,1.33183,1.33186,2824,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 20:00:00+00:00,1.33185,1.33284,1.33152,1.33243,3530,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 21:00:00+00:00,1.33242,1.33301,1.33171,1.33283,2435,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 22:00:00+00:00,1.3328,1.33314,1.3317999999999999,1.33181,2405,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-25 23:00:00+00:00,1.33186,1.33219,1.33038,1.33073,1168,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 00:00:00+00:00,1.3307,1.3307,1.32948,1.33004,85,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 01:00:00+00:00,1.32996,1.33107,1.32924,1.3298,1893,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 02:00:00+00:00,1.32981,1.33052,1.32873,1.32891,1780,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 03:00:00+00:00,1.32891,1.33035,1.32884,1.32993,2794,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 04:00:00+00:00,1.32993,1.33045,1.32853,1.32862,2449,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 05:00:00+00:00,1.32863,1.32904,1.32793,1.3287499999999999,1958,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 06:00:00+00:00,1.3287499999999999,1.32975,1.32865,1.32944,1383,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 07:00:00+00:00,1.32944,1.33144,1.32916,1.3314300000000001,1687,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 08:00:00+00:00,1.33144,1.3326500000000001,1.3314,1.33156,2136,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 09:00:00+00:00,1.33154,1.33166,1.32873,1.32954,4524,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 10:00:00+00:00,1.32955,1.33096,1.32935,1.33045,4326,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 11:00:00+00:00,1.33044,1.33328,1.33038,1.33282,4099,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 12:00:00+00:00,1.33285,1.33537,1.33285,1.33417,4113,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 13:00:00+00:00,1.3342100000000001,1.3345500000000001,1.33345,1.33393,3280,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 14:00:00+00:00,1.3339400000000001,1.33413,1.33307,1.33373,3576,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 15:00:00+00:00,1.33378,1.3353,1.33371,1.33415,3751,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 16:00:00+00:00,1.33416,1.33695,1.33403,1.33656,5289,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 17:00:00+00:00,1.33659,1.3419400000000001,1.33635,1.33918,5815,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 18:00:00+00:00,1.33918,1.33994,1.33799,1.33922,4584,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 19:00:00+00:00,1.33921,1.34175,1.33918,1.34121,3911,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 20:00:00+00:00,1.34121,1.34239,1.34103,1.34108,3644,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 21:00:00+00:00,1.34108,1.34263,1.34105,1.34253,2772,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 22:00:00+00:00,1.34253,1.34416,1.34244,1.34381,2404,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-28 23:00:00+00:00,1.34376,1.34435,1.34353,1.34374,1213,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 00:00:00+00:00,1.34315,1.34408,1.34229,1.34348,227,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 01:00:00+00:00,1.34311,1.3443100000000001,1.34311,1.34349,856,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 02:00:00+00:00,1.3435000000000001,1.34421,1.34288,1.3433899999999999,1628,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 03:00:00+00:00,1.3433899999999999,1.34359,1.34241,1.3425099999999999,2034,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 04:00:00+00:00,1.3425099999999999,1.34306,1.34161,1.34201,2055,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 05:00:00+00:00,1.342,1.34414,1.34199,1.3422,2726,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 06:00:00+00:00,1.3422100000000001,1.34242,1.34081,1.34118,2129,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 07:00:00+00:00,1.34118,1.34142,1.33932,1.33951,1474,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 08:00:00+00:00,1.33951,1.34084,1.33951,1.3407200000000001,1646,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 09:00:00+00:00,1.34071,1.34179,1.3403399999999999,1.34091,4284,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 10:00:00+00:00,1.34103,1.34216,1.34002,1.34209,4514,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 11:00:00+00:00,1.34213,1.3425099999999999,1.34083,1.3410199999999999,3764,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 12:00:00+00:00,1.34103,1.34119,1.33935,1.3394300000000001,3134,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 13:00:00+00:00,1.3394300000000001,1.33979,1.33795,1.33814,3407,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 14:00:00+00:00,1.33815,1.3391899999999999,1.33799,1.33826,3068,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 15:00:00+00:00,1.3383,1.34131,1.33814,1.34083,4029,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
